SMILES,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,AromaticRings
c1ccc2c(c1)oc1ccc(-c3cccc4sccc34)cc12,4.084,4.325,4.5801,4.5945,4.6601,4.8373,4.8888,4.9468,5.2142,5.2901,5.3333,5.363,5.4451,5.5391,5.6354,2.9784,3.2129,3.5628,3.8085,4.0291,4.0809,4.1555,4.3829,4.4213,4.4351,4.6508,4.7165,4.7351,4.8897,4.9583,5
c1ccc2sc(-c3ccc4oc5ccccc5c4c3)nc2c1,3.9373,4.0685,4.2791,4.4605,4.5896,4.7975,4.8079,4.8732,5.1004,5.1907,5.2972,5.341,5.4677,5.5812,5.6148,2.7431,3.2557,3.5471,3.6475,3.7835,3.9646,4.1243,4.2387,4.3752,4.44,4.4693,4.6508,4.8094,4.8124,4.9152,5
O=c1ccn(-c2ccc3oc4ccccc4c3c2)c2ccccc12,3.6389,3.7117,4.1172,4.257,4.3705,4.4985,4.6557,4.7501,4.7982,4.8506,4.9751,5.0708,5.1275,5.1528,5.1902,3.0026,3.1915,3.313,3.4731,3.5975,3.7234,3.935,4.1072,4.1214,4.2696,4.3471,4.4436,4.5562,4.6677,4.6864,5
c1cnc2c(c1)ccc1cc(-c3ccc4oc5ccccc5c4c3)cnc12,3.8672,3.9427,4.0544,4.0671,4.1578,4.3018,4.3924,4.4069,4.4512,4.4726,4.4842,4.6276,4.7756,4.8582,4.9373,2.7738,3.146,3.3752,3.4858,3.5012,3.5846,3.6409,3.6641,3.9121,4.0104,4.1525,4.1943,4.246,4.323,4.3773,6
c1ccc2c(c1)-c1ccccc1C2c1ccc2oc3ccccc3c2c1,4.3116,4.4739,4.5167,4.6626,4.6648,4.8433,4.8923,4.9284,5.1041,5.158,5.2376,5.2927,5.2969,5.3795,5.4916,3.0736,3.1747,3.6953,3.92,4.0568,4.1286,4.1742,4.2626,4.3328,4.4366,4.5596,4.5806,4.6046,4.7664,4.8267,5
c1ccc2c(c1)Oc1ccc(-c3ccc4oc5ccccc5c4c3)cc1O2,3.8375,3.9282,4.3105,4.4254,4.5215,4.6224,4.8026,4.924,4.9627,5.0826,5.1665,5.2387,5.3243,5.3749,5.3879,2.962,3.2104,3.4642,3.6163,3.7453,3.8659,3.9294,4.0819,4.1711,4.2483,4.4016,4.4643,4.5288,4.6171,4.7218,5
c1ccc2c(c1)oc1ccc(-c3cc4c5c(c3)CCCN5CCC4)cc12,3.506,4.1581,4.2183,4.5481,4.6367,4.7679,4.8794,5.1659,5.2266,5.3615,5.4149,5.4459,5.5011,5.6046,5.6477,2.9728,3.1612,3.3602,3.5181,3.8721,4.0136,4.1996,4.2977,4.5031,4.5748,4.6913,4.7215,4.7681,4.8869,4.9809,4
c1ccc2c(c1)oc1ccc(-c3ccc(-c4cc5c6c(c4)CCCN6CCC5)cc3)cc12,3.5423,3.7005,4.1589,4.3079,4.3519,4.5945,4.6227,4.7377,4.9046,4.9262,5.0067,5.0531,5.0746,5.125,5.2149,2.7819,3.1675,3.3714,3.5127,3.5715,3.7989,3.9552,3.9947,4.1098,4.1255,4.3858,4.3975,4.4919,4.4986,4.5804,5
c1ccc2c(c1)oc1ccc(-c3ccc(-c4cc5c6c(c4)CCCN6CCC5)s3)cc12,3.3082,3.3687,4.0365,4.2143,4.2814,4.4287,4.5992,4.6239,4.6922,4.8352,4.911,5.0223,5.0361,5.0657,5.0998,2.2915,3.0679,3.1389,3.3929,3.4233,3.8057,3.8648,4.0093,4.0706,4.1469,4.2597,4.2756,4.3306,4.479,4.5253,5
c1ccc2c(c1)CCc1ccccc1N2c1ccc2oc3ccccc3c2c1,3.1953,3.9668,4.3771,4.4547,4.4786,4.5261,4.598,4.6736,4.7363,4.8227,5.038,5.1823,5.3123,5.3876,5.4839,3.0605,3.1837,3.2136,3.5703,3.729,3.8314,3.9247,3.987,4.2231,4.2976,4.319,4.4704,4.5614,4.5902,4.6861,5
CC1(C)c2ccccc2-c2cc(-c3ccc4oc5ccccc5c4c3)ccc21,4.1478,4.2978,4.504,4.5272,4.6469,4.7039,4.8069,4.8623,4.9868,5.0142,5.1347,5.2918,5.3521,5.3997,5.4495,2.9843,3.185,3.5139,3.706,3.9644,4.046,4.0557,4.1513,4.3267,4.4055,4.4281,4.4711,4.5681,4.6699,4.7345,5
c1ccc2cc3c(cc2c1)c1ccccc1n3-c1ccc2oc3ccccc3c2c1,3.2966,3.3507,3.9397,4.0496,4.0864,4.4453,4.4815,4.5863,4.637,4.6861,4.711,4.7344,4.8471,4.8895,4.9892,2.3107,3.127,3.1458,3.2379,3.4898,3.7005,3.7518,3.8359,4.0362,4.0855,4.1902,4.2595,4.2853,4.4076,4.461,7
c1ccc2c(c1)oc1ccc(-c3ccnnc3)cc12,3.4967,4.1064,4.1698,4.3352,4.4867,4.5914,4.7371,4.9382,5.095,5.1899,5.3049,5.4739,5.5757,5.607,5.7076,2.7319,3.1125,3.409,3.6615,3.7089,3.9426,4.165,4.2363,4.4152,4.4928,4.513,4.5449,4.6923,4.9263,4.9601,4
c1ccc2c(c1)oc1ccc(-c3ncc[nH]3)cc12,3.9449,4.5284,4.694,4.9167,5.0741,5.2254,5.4541,5.5545,5.6368,5.6905,5.7434,5.8796,6.0984,6.1225,6.1333,3.0007,3.3631,3.5199,4.0048,4.3169,4.3961,4.5154,4.7208,4.8681,5.1046,5.1146,5.22,5.3119,5.3721,5.5681,4
c1ccc2[nH]c(-c3ccc4oc5ccccc5c4c3)nc2c1,3.9594,4.1812,4.4941,4.5645,4.6284,4.6802,4.9728,5.0743,5.1714,5.2563,5.4026,5.5827,5.6162,5.649,5.7647,2.8924,3.3047,3.4884,3.6158,3.9793,4.1439,4.1831,4.4323,4.452,4.5771,4.6915,4.7619,4.8116,4.8712,4.9448,5
c1ccc(-c2ccc(-c3ccc4oc5ccccc5c4c3)cn2)nc1,3.9684,4.1371,4.2064,4.3982,4.5588,4.5661,4.6074,4.7582,4.915,4.9717,5.0184,5.0648,5.1408,5.1797,5.2409,2.8656,3.2163,3.585,3.7469,3.8149,3.9258,4.0064,4.0596,4.1484,4.2197,4.3201,4.4474,4.5298,4.549,4.6172,5
c1ccc2c(c1)Cc1ccc(-c3ccc4oc5ccccc5c4c3)cc1-2,4.1644,4.3192,4.5205,4.556,4.6407,4.7483,4.8432,4.8542,4.9834,5.0185,5.1319,5.2865,5.3786,5.4136,5.4739,3.0065,3.1893,3.5196,3.6966,3.9669,4.0437,4.0645,4.137,4.3379,4.4154,4.4303,4.4846,4.572,4.6967,4.7268,5
c1ccc2c(c1)oc1ccc(-n3c4ccncc4c4cnccc43)cc12,4.0973,4.3505,4.3741,4.5642,4.6586,4.6789,4.6879,4.724,4.837,4.9755,5.0029,5.017,5.0494,5.1338,5.225,3.1904,3.2822,3.6009,3.7499,4.0334,4.0483,4.2496,4.2788,4.3669,4.4139,4.4175,4.4202,4.4346,4.5284,4.647,6
c1ccc2c(c1)oc1ccc(-c3c4ccoc4cc4ccoc34)cc12,3.9172,4.0763,4.3694,4.4406,4.5966,4.648,4.8481,4.9161,5.0111,5.2394,5.3961,5.4379,5.4982,5.5338,5.6184,2.664,3.1891,3.5024,3.6151,3.9539,4.0305,4.1381,4.2281,4.3675,4.4044,4.5299,4.5578,4.6681,4.808,4.8841,6
c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2ccc3oc4ccccc4c3c2)s1,3.2837,3.6729,3.8219,4.033,4.2205,4.2518,4.3159,4.4013,4.5711,4.6515,4.6844,4.7426,4.8377,4.8888,5.0101,2.7662,3.0838,3.2381,3.3235,3.5013,3.5539,3.6707,3.7139,3.8489,3.9575,4.0586,4.1493,4.1886,4.2338,4.2686,6
c1ccc(N(c2ccccc2)c2ccc3oc4ccccc4c3c2)cc1,3.3546,4.0911,4.105,4.1632,4.4734,4.5536,4.6958,4.7676,5.1633,5.1949,5.2694,5.3184,5.3586,5.4224,5.4563,2.9738,3.1102,3.1655,3.4752,3.6922,3.875,3.9382,3.9742,4.2987,4.3707,4.4521,4.5369,4.6147,4.7875,4.8144,5
CN(C)c1ccc2cc(-c3ccc4oc5ccccc5c4c3)ccc2c1,3.5805,3.6175,4.0266,4.4485,4.5904,4.6391,4.6463,4.7005,4.7467,4.8964,5.1188,5.1842,5.2172,5.3046,5.3276,2.4945,3.1506,3.313,3.4093,3.5356,3.8396,3.9458,4.1851,4.232,4.3755,4.398,4.5073,4.6066,4.6502,4.6597,5
c1ccc2c(c1)oc1ccc(-c3ccc(N4CCC4)cc3)cc12,3.6841,4.336,4.4742,4.581,4.6976,4.9124,5.1824,5.2896,5.3381,5.4361,5.4876,5.5334,5.656,5.8399,5.8511,3.0514,3.2403,3.448,3.6919,3.9213,4.1185,4.3613,4.3903,4.5049,4.6299,4.762,4.8624,5.0338,5.0673,5.294,4
CN(C)c1cccc2cc(-c3ccc4oc5ccccc5c4c3)ccc12,3.7875,3.905,4.0492,4.2685,4.3584,4.611,4.6524,4.7547,4.9258,4.9849,5.0042,5.0984,5.1444,5.1728,5.3187,2.5434,3.159,3.4728,3.635,3.6747,3.9443,3.9966,4.0291,4.131,4.2632,4.3298,4.504,4.5983,4.6641,4.7766,5
CN1c2ccccc2N(C)c2cc(-c3ccc4oc5ccccc5c4c3)ccc21,3.095,3.3046,3.826,4.1289,4.2558,4.2672,4.4516,4.6215,4.7339,4.7429,4.8963,5.0998,5.1583,5.2368,5.2502,2.6644,3.01,3.1559,3.2363,3.3843,3.4377,3.6735,3.9443,4.0735,4.1159,4.2823,4.3569,4.4602,4.4949,4.5055,5
CN(C)c1ccc2oc3ccccc3c2c1,3.6589,4.5406,4.816,5.0903,5.2626,5.5889,5.78,5.8835,6.2395,6.2961,6.3186,6.485,6.6509,6.7908,6.9312,2.9182,3.2297,3.92,3.945,4.4504,4.5645,4.6475,5.0727,5.2554,5.4453,5.7017,5.9814,6.1754,6.1994,6.4219,3
CCN(CC)c1ccc2oc3ccccc3c2c1,3.5807,4.506,4.7693,5.0643,5.1934,5.5237,5.7496,5.8583,6.0052,6.2197,6.2991,6.479,6.6303,6.8005,6.8917,2.8542,3.2096,3.8882,3.9203,4.4344,4.541,4.6243,5.0157,5.2299,5.4469,5.6701,5.9132,5.9615,6.1907,6.4083,3
c1ccc2c(c1)oc1ccc(N3CCC3)cc12,3.7487,4.573,4.8841,5.1001,5.3183,5.6017,5.776,5.887,6.224,6.3043,6.4537,6.5894,6.6178,6.7818,6.9039,2.9876,3.2412,3.928,3.9603,4.4666,4.5925,4.6818,5.1251,5.2946,5.4008,5.7257,5.9704,6.1761,6.3823,6.4579,3
c1ccc2c(c1)oc1ccc(N3CCOCC3)cc12,3.6681,4.5499,4.8305,5.0664,5.2601,5.5629,5.6046,5.766,5.8842,6.2184,6.276,6.2887,6.4526,6.6077,6.7614,2.9318,3.2287,3.9119,3.94,4.4533,4.5808,4.6554,5.0818,5.2523,5.4124,5.5559,5.7403,5.9553,6.124,6.151,3
CCN(CC)c1ccc(-c2ccc3oc4ccccc4c3c2)cc1,3.5849,4.2599,4.3662,4.5681,4.6724,4.8323,5.1881,5.2608,5.3024,5.4143,5.4574,5.5164,5.6285,5.8125,5.8349,3.0334,3.2,3.4105,3.5888,3.899,4.1115,4.3317,4.3527,4.5108,4.6012,4.7608,4.8015,5.0293,5.0436,5.2478,4
c1ccc2c(c1)oc1ccc(N3CCNCC3)cc12,3.6153,4.5269,4.7899,4.8145,5.0712,5.2144,5.5354,5.7366,5.8304,5.9594,5.9945,6.2151,6.2881,6.3092,6.4531,2.8972,3.2183,3.8991,3.9297,4.4422,4.5569,4.635,4.814,5.0442,5.2279,5.4222,5.6263,5.9,5.9479,5.9628,3
O=S1(=O)c2ccccc2-c2cc(-c3ccc4oc5ccccc5c4c3)ccc21,3.8918,4.0669,4.1654,4.3401,4.411,4.5865,4.6268,4.6844,4.7539,4.9702,4.9768,4.9946,5.0743,5.2154,5.251,2.8539,3.1755,3.4631,3.6762,3.8454,3.9082,3.9419,4.0277,4.1605,4.2016,4.3342,4.4063,4.445,4.5255,4.5921,5
c1ccc2c(c1)oc1ccc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)cc12,3.5764,3.6844,3.824,4.1386,4.3527,4.4911,4.5227,4.5727,4.7369,4.7877,4.8455,4.8921,4.9371,5.0571,5.1036,2.6561,3.0452,3.2042,3.3008,3.4729,3.5871,3.8166,3.8909,3.9404,4.133,4.2268,4.3043,4.396,4.4629,4.5064,7
c1ccc2c(c1)oc1ccc(-c3cnc4c5ccccc5c5ccccc5c4n3)cc12,3.48,3.6639,3.6883,3.8314,3.9984,4.0481,4.1825,4.1899,4.2877,4.4095,4.4692,4.4914,4.57,4.72,4.7717,2.6165,2.9294,3.1173,3.1983,3.2999,3.4594,3.5795,3.6448,3.6964,3.7213,3.8505,3.9294,4.0849,4.0957,4.1565,7
c1ccc2c(c1)oc1ccc(-c3ccc(N4CCOCC4)cc3)cc12,3.6624,4.3147,4.3979,4.5753,4.6883,4.8986,5.1832,5.3159,5.3302,5.4281,5.4652,5.4841,5.5903,5.8086,5.8415,3.0528,3.2367,3.4406,3.6241,3.9134,4.1144,4.3505,4.3676,4.5048,4.6241,4.7627,4.8493,5.0564,5.0571,5.2912,4
COc1ccc(N(c2ccc(OC)cc2)c2ccc3oc4ccccc4c3c2)cc1,3.1573,3.8275,4.0173,4.0892,4.1727,4.4387,4.5786,4.6545,4.7724,5.0075,5.2135,5.2593,5.3332,5.3544,5.3864,2.7912,3.0705,3.1793,3.3235,3.4618,3.6024,3.832,3.8979,4.2611,4.3145,4.4288,4.4642,4.5733,4.6206,4.6611,5
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4oc5ccccc5c4c3)cc2)cc1,3.3509,3.6092,3.6185,4.1104,4.1343,4.2171,4.3729,4.4864,4.6466,4.7577,4.9116,4.9227,4.968,5.0271,5.0746,2.8205,3.1209,3.1364,3.2768,3.3121,3.5775,3.661,3.6965,3.7905,4.0734,4.1287,4.1559,4.3193,4.4318,4.4579,6
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4oc5ccccc5c4c3)cc2)cc1,3.575,3.7178,3.8607,4.0562,4.4029,4.4206,4.4343,4.6076,4.7172,4.8481,4.9666,4.99,5.0755,5.2391,5.2795,2.8729,3.1761,3.1958,3.3863,3.4766,3.6707,3.8475,3.9101,3.9811,4.0803,4.2022,4.2037,4.2869,4.4033,4.482,6
Cc1ccc(N(c2ccc(C)cc2)c2ccc3oc4ccccc4c3c2)cc1,3.2728,4.0194,4.0514,4.0858,4.382,4.5206,4.6382,4.7424,5.0882,5.1305,5.1881,5.306,5.3504,5.3752,5.4046,2.9081,3.085,3.1268,3.4349,3.6029,3.8471,3.8703,3.9169,4.2834,4.3428,4.4266,4.5121,4.5832,4.752,4.795,5
c1ccc2c(c1)oc1ccc(-c3ccc(-n4cccc4)cc3)cc12,4.0867,4.2671,4.3514,4.395,4.6026,4.6302,4.6837,4.713,4.9672,5.0662,5.299,5.3358,5.3842,5.4537,5.5014,3.0817,3.3203,3.5793,3.5979,4.0108,4.0481,4.0928,4.3374,4.3629,4.4014,4.4641,4.6751,4.6936,4.7687,4.8062,5
c1ccc2c(c1)oc1ccc(-n3cccc3)cc12,3.9258,4.076,4.6119,4.7677,4.972,5.0655,5.3552,5.3758,5.4251,5.7136,5.8219,5.8942,5.9546,6.042,6.2814,3.165,3.4669,3.7444,3.9326,3.9653,4.0144,4.4804,4.5898,4.8211,4.9571,5.0504,5.164,5.2431,5.473,5.4823,4
Cc1ccc(C)n1-c1ccc2oc3ccccc3c2c1,3.2854,4.0847,4.2291,4.5587,4.6985,4.7215,5.0265,5.2562,5.3263,5.5098,5.6373,5.7671,5.9972,6.1042,6.1319,3.1984,3.2826,3.6684,3.7373,4.1215,4.1523,4.2228,4.3907,4.567,4.6664,4.7276,4.8957,4.9948,5.0764,5.2493,4
Cc1ccc(C)n1-c1ccc(-c2ccc3oc4ccccc4c3c2)cc1,3.5614,3.6772,4.0381,4.2134,4.4406,4.5893,4.6615,4.7681,4.8195,4.8401,4.9396,5.1558,5.1993,5.228,5.3421,3.1212,3.3704,3.3947,3.6533,3.6693,4.0344,4.0602,4.0707,4.1088,4.2731,4.3561,4.4076,4.4819,4.658,4.7058,5
c1ccc2cc(N(c3ccc4ccccc4c3)c3ccc4oc5ccccc5c4c3)ccc2c1,3.2209,3.4362,3.4979,3.9716,3.997,4.2479,4.3844,4.4176,4.4836,4.5248,4.5738,4.6228,4.6762,4.7033,4.7387,2.516,2.6201,2.9649,3.1765,3.272,3.3048,3.6091,3.6135,3.8362,3.9726,4.1116,4.1638,4.2353,4.2845,4.2961,7
c1ccc2cc(-c3ccc4oc5ccccc5c4c3)ccc2c1,4.0388,4.1448,4.2385,4.47,4.5741,4.6926,4.7518,4.9897,5.11,5.1555,5.2327,5.4077,5.4556,5.585,5.7106,2.6285,3.1762,3.5185,3.7003,3.9858,4.0331,4.0822,4.1957,4.2499,4.3391,4.4381,4.5929,4.6717,4.8378,4.9157,5
c1ccc2c(-c3ccc4oc5ccccc5c4c3)c3ccccc3cc2c1,3.2195,3.6416,3.8774,3.9223,4.0127,4.4785,4.5337,4.5671,4.649,4.9122,4.9651,4.9731,5.059,5.2604,5.269,1.7693,3.1951,3.2729,3.474,3.6026,3.6885,3.8086,3.8889,4.0119,4.1368,4.1887,4.2068,4.4036,4.5192,4.5659,6
c1ccc(-c2nc(-c3ccc4oc5ccccc5c4c3)[nH]c2-c2ccccc2)cc1,3.5892,3.7943,4.1053,4.254,4.5101,4.5779,4.7491,4.7875,4.8099,4.8913,4.9615,4.9772,5.1393,5.1671,5.2013,2.6734,3.0867,3.2405,3.4936,3.6233,3.9118,3.9407,4.0773,4.2009,4.2856,4.3295,4.4016,4.4885,4.5831,4.6062,6
Fc1ccc(-c2nc(-c3ccc4oc5ccccc5c4c3)[nH]c2-c2ccc(F)cc2)cc1,3.6724,3.7922,3.9896,4.1403,4.511,4.5752,4.6331,4.7503,4.8362,4.9042,4.9817,5.0758,5.1733,5.1757,5.2064,2.7094,3.1071,3.2803,3.4715,3.6241,3.6713,3.9334,4.0507,4.1065,4.1905,4.3069,4.4066,4.5107,4.552,4.6492,6
Nc1ccc(-c2nc(-c3ccc4oc5ccccc5c4c3)[nH]c2-c2ccc(N)cc2)cc1,3.3503,3.6721,4.0477,4.1178,4.2311,4.304,4.4135,4.4595,4.5369,4.6538,4.7843,4.8185,4.868,4.942,4.9575,2.6118,3.0428,3.2262,3.4595,3.5181,3.5428,3.8279,3.87,4.0075,4.1026,4.1725,4.2566,4.2889,4.3629,4.4484,6
c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc4oc5ccccc5c4c3)cc2)c2ccccc2)cc1,3.5029,3.9064,4.1438,4.2384,4.3286,4.3457,4.4955,4.5219,4.5616,4.5948,4.6353,4.6532,4.7086,4.8776,4.893,2.3925,3.0936,3.3109,3.4878,3.5564,3.6191,3.8905,3.9681,4.0132,4.0701,4.1219,4.1763,4.2056,4.2309,4.2526,7
C(=C(/c1ccccc1)c1ccc(-c2ccc3oc4ccccc4c3c2)cc1)\c1ccccc1,3.7059,4.0183,4.1728,4.3473,4.3902,4.4437,4.5152,4.6212,4.6432,4.6969,4.8414,4.931,4.9902,5.0144,5.0522,2.4295,3.0895,3.325,3.5914,3.6247,3.9648,4.02,4.0614,4.1006,4.1465,4.1986,4.2147,4.2617,4.3331,4.3533,6
S=C1c2cccc3cccc(c23)C(=S)N1c1ccc2oc3ccccc3c2c1,1.5743,2.1892,2.4831,2.7546,2.9656,3.1133,3.1949,3.5693,3.6561,3.8148,3.9332,3.9636,4.0575,4.0928,4.2148,1.3511,1.639,1.9024,1.9055,2.5099,2.7181,3.0622,3.1521,3.1763,3.3394,3.4151,3.5195,3.5503,3.7143,3.9367,5
O=C1c2cccc3cccc(c23)C(=O)N1c1ccc2oc3ccccc3c2c1,3.1731,3.2864,3.6612,3.7896,4.1026,4.1576,4.2135,4.512,4.5216,4.6981,4.8132,4.8802,4.9258,4.9649,4.9894,2.3292,3.1538,3.2034,3.2537,3.3925,3.4256,3.7191,3.7247,3.8305,3.8844,4.1851,4.2058,4.2441,4.3598,4.4105,5
CCCCN1C(=O)c2cccc3c(-c4ccc5oc6ccccc6c5c4)ccc(c23)C1=O,3.358,3.5391,3.6588,3.8706,4.0034,4.1118,4.2721,4.3181,4.5088,4.6255,4.711,4.7833,5.0504,5.1087,5.1359,2.2415,3.171,3.3533,3.382,3.4316,3.5097,3.6153,3.6508,3.7974,3.8692,4.1246,4.1459,4.2218,4.3656,4.4567,5
O=C1NC(=O)c2ccc(-c3ccc4oc5ccccc5c4c3)c3cccc1c23,3.3231,3.5225,3.656,3.8549,4.0714,4.2163,4.332,4.4502,4.5864,4.631,4.766,4.844,5.0287,5.0988,5.1458,2.25,3.1686,3.345,3.3814,3.3961,3.4889,3.7002,3.7444,3.8989,3.9376,4.1277,4.1466,4.2256,4.3465,4.4337,5
CCCCN1C(=S)c2cccc3c(-c4ccc5oc6ccccc6c5c4)ccc(c23)C1=S,1.8282,2.2194,2.6647,2.9694,3.0789,3.1464,3.4956,3.6153,3.8584,3.8705,3.9706,4.1018,4.1838,4.2785,4.3229,1.5423,1.6213,1.8828,2.0146,2.8487,2.9299,3.062,3.2063,3.3493,3.3671,3.4338,3.6585,3.76,3.7983,3.888,5
S=C1NC(=S)c2ccc(-c3ccc4oc5ccccc5c4c3)c3cccc1c23,2.0207,2.2922,2.6972,2.9323,3.0731,3.1562,3.6524,3.6577,3.8522,3.9294,3.9966,4.2314,4.33,4.3468,4.4757,1.6359,1.7701,1.8588,2.0353,2.82,2.9008,3.1018,3.2033,3.3561,3.3853,3.5891,3.6649,3.7847,3.8301,3.8923,5
C(=C/c1ccc(-c2ccc3oc4ccccc4c3c2)s1)\c1cccs1,3.0674,3.5042,3.8554,3.9821,4.2762,4.5494,4.5933,4.6352,4.6517,4.6597,4.7058,4.8034,4.9003,5.0074,5.1498,1.624,2.7417,3.1389,3.2987,3.6573,3.6703,3.8045,3.9125,3.9229,3.9412,4.2865,4.3576,4.4335,4.5106,4.6087,5
c1ccc2c(c1)Sc1ccccc1N2c1ccc2oc3ccccc3c2c1,3.1453,3.6904,3.9403,4.1892,4.2308,4.3219,4.4793,4.6157,4.6584,4.9939,5.0227,5.0576,5.087,5.1129,5.1237,2.975,3.1956,3.2003,3.4923,3.658,3.7068,3.7313,3.9254,4.1048,4.1588,4.2306,4.2727,4.2801,4.4551,4.5535,5
c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2ccc3oc4ccccc4c3c2)cc1,3.3116,3.5116,3.6481,3.9282,4.1858,4.2605,4.2846,4.481,4.5668,4.5946,4.674,4.692,4.8335,4.8726,4.9171,2.9981,3.1211,3.3431,3.4089,3.4913,3.5161,3.6559,3.6705,3.6912,3.9124,4.0695,4.1144,4.1307,4.277,4.3268,6
c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2ccc3oc4ccccc4c3c2)o1,3.6332,3.7918,3.9106,4.0118,4.2753,4.3389,4.4239,4.6176,4.6631,4.735,4.7435,4.7672,4.8678,4.9853,4.9951,2.7502,3.1941,3.2648,3.4814,3.5226,3.6886,3.795,3.7996,3.9402,3.9821,4.1405,4.1873,4.2607,4.3083,4.468,6
c1ccc2c(c1)Oc1ccccc1N2c1ccc2oc3ccccc3c2c1,2.7988,3.5328,3.676,4.1221,4.2687,4.2836,4.3502,4.4979,4.6521,4.8206,5.1074,5.1255,5.1304,5.3059,5.3325,2.7006,2.9166,3.2006,3.4928,3.4982,3.5348,3.6996,3.7074,4.1683,4.1812,4.2454,4.2633,4.3768,4.4876,4.5421,5
c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2ccc3oc4ccccc4c3c2)cc1,2.9722,3.1808,3.3979,3.7414,4.1737,4.261,4.2808,4.3519,4.5359,4.5713,4.6547,4.6942,4.711,4.8395,4.882,2.8031,2.9607,3.1233,3.1806,3.3467,3.4154,3.489,3.6671,3.6748,3.7004,4.0697,4.116,4.2415,4.3229,4.349,6
c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2ccc3oc4ccccc4c3c2)s1,2.9674,3.3472,3.7721,4.0476,4.2147,4.2184,4.312,4.422,4.4853,4.5923,4.6098,4.6553,4.7177,4.8063,5.0213,2.7698,2.9127,2.9684,3.2442,3.3451,3.5474,3.5633,3.6162,3.6858,3.9633,4.0561,4.1844,4.2272,4.2523,4.407,6
c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2ccc3oc4ccccc4c3c2)o1,3.3319,3.484,3.8827,3.9469,4.2925,4.2955,4.4146,4.6337,4.6624,4.7246,4.7819,4.8089,4.8678,4.9689,5.1526,2.7795,2.9962,3.2754,3.3205,3.4829,3.506,3.6169,3.6815,3.706,3.9882,4.1464,4.2678,4.2733,4.4733,4.5062,6
CC1(C)c2ccccc2N(c2ccc3oc4ccccc4c3c2)c2ccccc21,3.0895,3.8463,4.2115,4.2812,4.4861,4.5239,4.5769,4.6301,4.6963,4.8132,4.9809,5.1191,5.3092,5.4673,5.5074,3.0334,3.1951,3.2542,3.5881,3.696,3.7451,3.823,3.893,4.1604,4.2282,4.2651,4.4701,4.5499,4.55,4.6336,5
CC1(C)c2ccccc2N(c2ccc(-c3ccc4oc5ccccc5c4c3)cc2)c2ccccc21,3.2731,3.4545,3.7218,4.2061,4.2597,4.3218,4.5827,4.5983,4.625,4.7029,4.8441,4.8965,4.9056,4.9775,4.9888,3.1218,3.2071,3.2618,3.4094,3.4535,3.5832,3.6163,3.6687,3.7467,4.0386,4.0715,4.115,4.2809,4.3386,4.3535,6
CC1(C)c2ccccc2N(c2ccc(-c3ccc4oc5ccccc5c4c3)s2)c2ccccc21,3.2493,3.6046,4.031,4.2566,4.306,4.3648,4.6022,4.6381,4.6626,4.7396,4.7812,4.8242,4.8933,4.9962,5.0032,2.761,3.2272,3.2454,3.3168,3.5284,3.5964,3.6699,3.76,3.9498,3.9685,4.0535,4.1919,4.237,4.3129,4.4559,6
CC1(C)c2ccccc2N(c2ccc(-c3ccc4oc5ccccc5c4c3)o2)c2ccccc21,3.6005,3.7557,3.943,4.3331,4.3502,4.4436,4.6364,4.7003,4.7886,4.9042,4.9568,4.9666,5.0416,5.0768,5.1223,2.7749,3.2488,3.3358,3.541,3.5885,3.6763,3.755,3.7901,3.9695,3.9918,4.1995,4.2545,4.3266,4.4735,4.5162,6
CN1c2ccccc2N(c2ccc3oc4ccccc4c3c2)c2ccccc21,2.5738,3.3274,3.5194,3.9565,4.0106,4.1408,4.1939,4.4935,4.5864,4.6404,4.9056,4.9273,4.9598,5.0363,5.3169,2.5179,2.8252,3.2007,3.258,3.393,3.4064,3.5564,3.6937,4.0074,4.0534,4.1622,4.2384,4.2673,4.4223,4.5451,5
CN1c2ccccc2N(c2ccc(-c3ccc4oc5ccccc5c4c3)cc2)c2ccccc21,2.7746,2.9074,3.2121,3.5663,3.9907,4.0765,4.192,4.2597,4.3267,4.418,4.4655,4.587,4.7033,4.8319,4.8653,2.7177,2.7972,2.9065,3.1236,3.1733,3.3932,3.4141,3.471,3.5557,3.6691,4.0701,4.0731,4.1179,4.1993,4.3264,6
CN1c2ccccc2N(c2ccc(-c3ccc4oc5ccccc5c4c3)s2)c2ccccc21,2.7123,3.0083,3.5397,3.9847,4.022,4.071,4.1527,4.244,4.2785,4.3623,4.4814,4.5308,4.6099,4.6719,4.9347,2.678,2.777,2.856,3.0019,3.2508,3.366,3.384,3.5309,3.5629,3.9718,4.054,4.1206,4.1987,4.2208,4.2377,6
